Timestamp;Action;ActionArgs;LeftEye;RightEye
1167611189,30626;EyeTracking;BothEyesTracked;[0,2359,0,4078];[0,2026,0,4769]
1167611189,35286;EyeTracking;BothEyesTracked;[0,2492,0,4383];[0,2088,0,5064]
1167611189,38797;EyeTracking;BothEyesTracked;[0,2403,0,4137];[0,2133,0,4726]
1167611189,42874;EyeTracking;BothEyesTracked;[0,2280,0,4216];[0,2219,0,4804]
1167611189,46639;EyeTracking;BothEyesTracked;[0,2341,0,4247];[0,2201,0,4573]
1167611189,50921;EyeTracking;BothEyesTracked;[0,2348,0,4401];[0,2245,0,4939]
1167611189,54771;EyeTracking;BothEyesTracked;[0,2361,0,4336];[0,2153,0,4787]
1167611189,58991;EyeTracking;BothEyesTracked;[0,2357,0,4293];[0,2220,0,4823]
1167611189,62798;EyeTracking;BothEyesTracked;[0,2300,0,4286];[0,2151,0,4737]
1167611189,66596;EyeTracking;BothEyesTracked;[0,2381,0,4158];[0,2181,0,4903]
1167611189,70393;EyeTracking;BothEyesTracked;[0,2363,0,4354];[0,2180,0,4751]
1167611189,74209;EyeTracking;BothEyesTracked;[0,2314,0,4497];[0,2198,0,4808]
1167611189,78516;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2267,0,4921]
1167611189,82427;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2251,0,4608]
1167611189,8506;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2251,0,4733]
1167611189,87808;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2294,0,4918]
1167611189,90584;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2372,0,4843]
1167611189,93412;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2221,0,4201]
1167611189,96277;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2250,0,4699]
1167611189,99837;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2271,0,4817]
1167611190,03328;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2310,0,4606]
1167611190,06933;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2291,0,4774]
1167611190,10653;EyeTracking;OnlyRightEyeTracked;[-,-];[0,2269,0,4955]
1167611190,1425;EyeTracking;BothEyesTracked;[0,2116,0,4640];[0,2243,0,4691]
1167611190,17992;EyeTracking;BothEyesTracked;[0,2221,0,4733];[0,2253,0,4794]
1167611190,21232;EyeTracking;BothEyesTracked;[0,2269,0,4624];[0,2300,0,4910]
1167611190,2537;EyeTracking;BothEyesTracked;[0,2331,0,4494];[0,2377,0,4636]
1167611190,29097;EyeTracking;BothEyesTracked;[0,2371,0,4509];[0,2300,0,4954]
1167611190,32748;EyeTracking;BothEyesTracked;[0,2299,0,4413];[0,2245,0,4760]
1167611190,36456;EyeTracking;BothEyesTracked;[0,2410,0,4276];[0,2278,0,4834]
1167611190,40248;EyeTracking;BothEyesTracked;[0,2403,0,4247];[0,2319,0,4574]
1167611190,44562;EyeTracking;BothEyesTracked;[0,2372,0,4402];[0,2336,0,4555]
1167611190,48272;EyeTracking;BothEyesTracked;[0,2416,0,4237];[0,2310,0,4704]
1167611190,52009;EyeTracking;BothEyesTracked;[0,2336,0,4453];[0,2343,0,4752]
1167611190,5583;EyeTracking;BothEyesTracked;[0,2370,0,4002];[0,2349,0,4625]
1167611190,60121;EyeTracking;BothEyesTracked;[0,2109,0,7470];[0,2348,0,8236]
1167611190,63791;EyeTracking;BothEyesTracked;[0,2123,0,8755];[0,2224,0,8682]
1167611190,67811;EyeTracking;BothEyesTracked;[0,2005,0,8746];[0,2418,0,8640]
1167611190,71431;EyeTracking;BothEyesTracked;[0,2152,0,8157];[0,2412,0,8616]
1167611190,75053;EyeTracking;BothEyesTracked;[0,2224,0,8414];[0,2393,0,8735]
1167611190,7875;EyeTracking;BothEyesTracked;[0,2148,0,8366];[0,2358,0,8611]
1167611190,826;EyeTracking;BothEyesTracked;[0,2209,0,8332];[0,2308,0,8294]
1167611190,86815;EyeTracking;BothEyesTracked;[0,2255,0,8682];[0,2384,0,8890]
1167611190,90543;EyeTracking;BothEyesTracked;[0,2803,0,8444];[0,2947,0,8708]
1167611190,95009;EyeTracking;BothEyesTracked;[0,2586,0,8441];[0,2539,0,8415]
1167611190,98719;EyeTracking;BothEyesTracked;[0,2783,0,8556];[0,2712,0,8711]
1167611191,03008;EyeTracking;BothEyesTracked;[0,2640,0,8366];[0,3002,0,9139]
1167611191,06709;EyeTracking;BothEyesTracked;[0,2593,0,8596];[0,2639,0,8749]
1167611191,10799;EyeTracking;BothEyesTracked;[0,2863,0,8766];[0,2703,0,8644]
1167611191,14415;EyeTracking;BothEyesTracked;[0,2599,0,8581];[0,2698,0,8394]
1167611191,18963;EyeTracking;BothEyesTracked;[0,2544,0,8511];[0,2745,0,8749]
1167611191,22754;EyeTracking;BothEyesTracked;[0,2657,0,8387];[0,2656,0,8731]
1167611191,26832;EyeTracking;BothEyesTracked;[0,4039,0,3407];[0,4018,0,3687]
1167611191,30285;EyeTracking;BothEyesTracked;[0,4350,0,2506];[0,4150,0,2754]
1167611191,34246;EyeTracking;BothEyesTracked;[0,4286,0,2605];[0,4079,0,3066]
1167611191,37806;EyeTracking;BothEyesTracked;[0,4281,0,2588];[0,4065,0,3112]
1167611191,41831;EyeTracking;BothEyesTracked;[0,4390,0,2424];[0,4072,0,2915]
1167611191,45326;EyeTracking;BothEyesTracked;[0,4345,0,2454];[0,3958,0,3469]
1167611191,49209;EyeTracking;BothEyesTracked;[0,4281,0,2665];[0,4047,0,3294]
1167611191,52628;EyeTracking;BothEyesTracked;[0,4391,0,2614];[0,4064,0,3150]
