Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609857,5455;EyeTracking;BothEyesTracked;[0,2407,0,4791];[0,2198,0,4455]
1167609857,5829;EyeTracking;BothEyesTracked;[0,2381,0,4806];[0,2220,0,4379]
1167609857,61795;EyeTracking;BothEyesTracked;[0,2318,0,4751];[0,2209,0,4563]
1167609857,6529;EyeTracking;BothEyesTracked;[0,2456,0,2774];[0,2076,0,4703]
1167609857,68994;EyeTracking;BothEyesTracked;[0,2351,0,4799];[0,2142,0,4520]
1167609857,72761;EyeTracking;BothEyesTracked;[0,2374,0,4886];[0,2187,0,4529]
1167609857,76298;EyeTracking;BothEyesTracked;[0,2412,0,4887];[0,2179,0,4638]
1167609857,79794;EyeTracking;BothEyesTracked;[0,2465,0,5044];[0,2231,0,4442]
1167609857,83291;EyeTracking;BothEyesTracked;[0,2461,0,4896];[0,2192,0,4710]
1167609857,86732;EyeTracking;BothEyesTracked;[0,2415,0,4841];[0,2134,0,4581]
1167609857,90369;EyeTracking;BothEyesTracked;[0,2379,0,4945];[0,2200,0,4644]
1167609857,9386;EyeTracking;BothEyesTracked;[0,2400,0,4972];[0,2171,0,4663]
1167609857,97326;EyeTracking;BothEyesTracked;[0,2376,0,4979];[0,2222,0,4630]
1167609858,00812;EyeTracking;BothEyesTracked;[0,2393,0,4977];[0,2174,0,4657]
1167609858,0431;EyeTracking;BothEyesTracked;[0,2456,0,5054];[0,2202,0,4590]
1167609858,07788;EyeTracking;BothEyesTracked;[0,2442,0,5091];[0,2209,0,4645]
1167609858,11271;EyeTracking;BothEyesTracked;[0,2452,0,5050];[0,2223,0,4555]
1167609858,14767;EyeTracking;BothEyesTracked;[0,2396,0,4814];[0,2235,0,4806]
1167609858,1825;EyeTracking;BothEyesTracked;[0,2370,0,4931];[0,2203,0,4622]
1167609858,21785;EyeTracking;BothEyesTracked;[0,2352,0,4887];[0,2172,0,4677]
1167609858,25291;EyeTracking;BothEyesTracked;[0,2352,0,4834];[0,2237,0,4580]
1167609858,2887;EyeTracking;BothEyesTracked;[0,2382,0,4839];[0,2188,0,4572]
1167609858,32593;EyeTracking;BothEyesTracked;[0,2357,0,4938];[0,2200,0,4692]
1167609858,36068;EyeTracking;BothEyesTracked;[0,2466,0,4760];[0,2332,0,4681]
1167609858,39568;EyeTracking;BothEyesTracked;[0,2408,0,4922];[0,2283,0,4786]
1167609858,43082;EyeTracking;BothEyesTracked;[0,2408,0,4943];[0,2211,0,4707]
1167609858,46626;EyeTracking;BothEyesTracked;[0,2384,0,4938];[0,2177,0,4653]
1167609858,50438;EyeTracking;BothEyesTracked;[0,2354,0,4786];[0,2192,0,4671]
1167609858,53926;EyeTracking;BothEyesTracked;[0,2316,0,4967];[0,2211,0,4702]
1167609858,57757;EyeTracking;BothEyesTracked;[0,2422,0,5000];[0,2184,0,4719]
1167609858,61217;EyeTracking;BothEyesTracked;[0,2409,0,5045];[0,2209,0,4691]
1167609858,65246;EyeTracking;BothEyesTracked;[0,2388,0,5080];[0,2348,0,4681]
1167609858,68732;EyeTracking;BothEyesTracked;[0,2376,0,5091];[0,2228,0,4693]
1167609858,72815;EyeTracking;BothEyesTracked;[0,2369,0,4894];[0,2263,0,4537]
1167609858,7635;EyeTracking;BothEyesTracked;[0,2367,0,4911];[0,2347,0,4704]
1167609858,80371;EyeTracking;BothEyesTracked;[0,2411,0,4886];[0,2336,0,4828]
1167609858,84039;EyeTracking;BothEyesTracked;[0,2347,0,5092];[0,2331,0,4708]
1167609858,88112;EyeTracking;BothEyesTracked;[0,2381,0,5127];[0,2396,0,4778]
1167609858,91744;EyeTracking;BothEyesTracked;[0,2411,0,4864];[0,2324,0,4774]
1167609858,95777;EyeTracking;BothEyesTracked;[0,2361,0,4821];[0,2322,0,4828]
1167609858,9945;EyeTracking;BothEyesTracked;[0,2415,0,4798];[0,2311,0,4454]
1167609859,03627;EyeTracking;BothEyesTracked;[0,2376,0,5034];[0,2363,0,4724]
1167609859,07329;EyeTracking;BothEyesTracked;[0,2417,0,4959];[0,2332,0,4676]
1167609859,11389;EyeTracking;BothEyesTracked;[0,2389,0,4897];[0,2384,0,4674]
1167609859,15047;EyeTracking;BothEyesTracked;[0,2410,0,5041];[0,2375,0,4673]
1167609859,18729;EyeTracking;BothEyesTracked;[0,2427,0,4983];[0,2357,0,4487]
1167609859,22411;EyeTracking;BothEyesTracked;[0,2346,0,4901];[0,2430,0,4567]
1167609859,26093;EyeTracking;BothEyesTracked;[0,2360,0,4854];[0,2398,0,4595]
1167609859,29787;EyeTracking;BothEyesTracked;[0,2366,0,4929];[0,2342,0,4512]
1167609859,33484;EyeTracking;BothEyesTracked;[0,2435,0,4953];[0,2402,0,4681]
1167609859,37155;EyeTracking;BothEyesTracked;[0,2309,0,4906];[0,2411,0,4506]
1167609859,40849;EyeTracking;BothEyesTracked;[0,2375,0,4767];[0,2355,0,4602]
1167609859,44556;EyeTracking;BothEyesTracked;[0,2393,0,4898];[0,2392,0,4566]
1167609859,48197;EyeTracking;BothEyesTracked;[0,2324,0,4985];[0,2432,0,4402]
1167609859,51885;EyeTracking;BothEyesTracked;[0,2355,0,4877];[0,2359,0,4526]
1167609859,55578;EyeTracking;BothEyesTracked;[0,2336,0,4702];[0,2280,0,4477]
1167609859,59276;EyeTracking;BothEyesTracked;[0,2401,0,4726];[0,2413,0,4466]
1167609859,62952;EyeTracking;BothEyesTracked;[0,2362,0,4839];[0,2386,0,4501]
1167609859,66675;EyeTracking;BothEyesTracked;[0,2357,0,4584];[0,2460,0,4592]
1167609859,70382;EyeTracking;BothEyesTracked;[0,2375,0,4886];[0,2437,0,4384]
1167609859,74086;EyeTracking;BothEyesTracked;[0,2411,0,4802];[0,2389,0,4459]
