Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609800,50609;EyeTracking;BothEyesTracked;[0,4444,0,5683];[0,4468,0,5586]
1167609800,53973;EyeTracking;BothEyesTracked;[0,4456,0,5766];[0,4438,0,5554]
1167609800,57332;EyeTracking;BothEyesTracked;[0,4464,0,5642];[0,4533,0,5544]
1167609800,60694;EyeTracking;BothEyesTracked;[0,4487,0,5720];[0,4449,0,5457]
1167609800,64051;EyeTracking;BothEyesTracked;[0,4434,0,5766];[0,4452,0,5449]
1167609800,67421;EyeTracking;BothEyesTracked;[0,4415,0,5732];[0,4482,0,5518]
1167609800,70799;EyeTracking;BothEyesTracked;[0,4502,0,5606];[0,4437,0,5398]
1167609800,74164;EyeTracking;BothEyesTracked;[0,4437,0,5583];[0,4310,0,5686]
1167609800,77547;EyeTracking;BothEyesTracked;[0,4518,0,6223];[0,4098,0,5669]
1167609800,80927;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609800,84295;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609800,86811;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609800,89352;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609800,91913;EyeTracking;BothEyesTracked;[0,4574,1,0370];[0,6121,1,0548]
1167609800,9448;EyeTracking;BothEyesTracked;[0,4701,0,5791];[0,5045,0,5782]
1167609800,978;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609801,01525;EyeTracking;BothEyesTracked;[0,4767,0,6014];[0,5094,0,5521]
1167609801,04036;EyeTracking;BothEyesTracked;[0,4793,0,5941];[0,5203,0,5597]
1167609801,07578;EyeTracking;BothEyesTracked;[0,4845,0,5950];[0,5005,0,5685]
1167609801,10969;EyeTracking;BothEyesTracked;[0,4777,0,5915];[0,5003,0,5666]
1167609801,14358;EyeTracking;BothEyesTracked;[0,4826,0,5949];[0,4980,0,5745]
1167609801,17758;EyeTracking;BothEyesTracked;[0,4830,0,5990];[0,5147,0,5622]
1167609801,2116;EyeTracking;BothEyesTracked;[0,4880,0,6099];[0,4983,0,5635]
1167609801,24554;EyeTracking;BothEyesTracked;[0,4305,0,6038];[0,4606,0,5567]
1167609801,27941;EyeTracking;BothEyesTracked;[0,4356,0,6160];[0,4543,0,5613]
1167609801,3134;EyeTracking;BothEyesTracked;[0,4299,0,6049];[0,4553,0,5677]
1167609801,34726;EyeTracking;BothEyesTracked;[0,4401,0,5849];[0,4578,0,5602]
1167609801,38111;EyeTracking;BothEyesTracked;[0,4365,0,5857];[0,4541,0,5550]
1167609801,41499;EyeTracking;BothEyesTracked;[0,4430,0,5956];[0,4503,0,5756]
1167609801,44943;EyeTracking;BothEyesTracked;[0,4370,0,5921];[0,4493,0,5765]
1167609801,48595;EyeTracking;BothEyesTracked;[0,3979,0,5963];[0,4508,0,5718]
1167609801,51918;EyeTracking;BothEyesTracked;[0,4317,0,6080];[0,4503,0,5669]
1167609801,55242;EyeTracking;BothEyesTracked;[0,4363,0,6030];[0,4444,0,5686]
1167609801,58641;EyeTracking;BothEyesTracked;[0,4306,0,5821];[0,4450,0,5796]
1167609801,62035;EyeTracking;BothEyesTracked;[0,4275,0,6077];[0,4498,0,5735]
1167609801,65812;EyeTracking;BothEyesTracked;[0,4417,0,5974];[0,4466,0,5656]
1167609801,69284;EyeTracking;BothEyesTracked;[0,4348,0,6073];[0,4521,0,5702]
