Timestamp;Action;ActionArgs;LeftEye;RightEye
1167611710,22309;EyeTracking;BothEyesTracked;[0,2655,0,3740];[0,2002,0,3892]
1167611710,26153;EyeTracking;BothEyesTracked;[0,2790,0,3696];[0,1982,0,3649]
1167611710,30016;EyeTracking;BothEyesTracked;[0,2643,0,3820];[0,1994,0,3687]
1167611710,34012;EyeTracking;BothEyesTracked;[0,2649,0,3835];[0,2011,0,3753]
1167611710,37987;EyeTracking;BothEyesTracked;[0,2646,0,3957];[0,2040,0,3699]
1167611710,42632;EyeTracking;BothEyesTracked;[0,2676,0,3828];[0,2030,0,3898]
1167611710,46614;EyeTracking;BothEyesTracked;[0,2652,0,4045];[0,2020,0,3680]
1167611710,50561;EyeTracking;BothEyesTracked;[0,3966,0,4066];[0,3240,0,4150]
1167611710,54515;EyeTracking;BothEyesTracked;[0,4747,0,4345];[0,4187,0,4047]
1167611710,58451;EyeTracking;BothEyesTracked;[0,4756,0,4226];[0,4134,0,4103]
1167611710,63306;EyeTracking;BothEyesTracked;[0,4820,0,4190];[0,4117,0,3995]
1167611710,68076;EyeTracking;BothEyesTracked;[0,4888,0,3962];[0,4124,0,4090]
1167611710,72163;EyeTracking;BothEyesTracked;[0,4759,0,4132];[0,4167,0,3783]
1167611710,76163;EyeTracking;BothEyesTracked;[0,4789,0,3978];[0,4160,0,4132]
1167611710,80188;EyeTracking;BothEyesTracked;[0,4735,0,4229];[0,4120,0,4128]
1167611710,84211;EyeTracking;BothEyesTracked;[0,4723,0,4267];[0,4152,0,4219]
1167611710,88326;EyeTracking;BothEyesTracked;[0,4832,0,4031];[0,4205,0,4166]
1167611710,93124;EyeTracking;BothEyesTracked;[0,4755,0,4101];[0,4200,0,4160]
1167611710,97155;EyeTracking;BothEyesTracked;[0,4470,0,3995];[0,3823,0,4143]
1167611711,01174;EyeTracking;BothEyesTracked;[0,4493,0,4014];[0,3819,0,4098]
1167611711,05232;EyeTracking;BothEyesTracked;[0,4491,0,4145];[0,3856,0,4155]
1167611711,09328;EyeTracking;BothEyesTracked;[0,4432,0,4051];[0,3834,0,4017]
1167611711,13421;EyeTracking;BothEyesTracked;[0,4307,0,4078];[0,3821,0,3869]
1167611711,17506;EyeTracking;BothEyesTracked;[0,4445,0,4026];[0,3765,0,4147]
1167611711,22651;EyeTracking;BothEyesTracked;[0,4424,0,4029];[0,3700,0,4181]
1167611711,26748;EyeTracking;BothEyesTracked;[0,4289,0,4100];[0,3646,0,4090]
1167611711,30812;EyeTracking;BothEyesTracked;[0,4226,0,4118];[0,3595,0,4130]
1167611711,36727;EyeTracking;BothEyesTracked;[0,4169,0,4087];[0,3599,0,3897]
1167611711,47998;EyeTracking;BothEyesTracked;[0,4367,0,3765];[0,3654,0,3975]
1167611711,59654;EyeTracking;BothEyesTracked;[0,4221,0,4058];[0,3666,0,4062]
1167611711,74388;EyeTracking;BothEyesTracked;[0,4274,0,3844];[0,3557,0,4116]
1167611711,80185;EyeTracking;BothEyesTracked;[0,4383,0,3716];[0,3587,0,3992]
1167611711,85325;EyeTracking;BothEyesTracked;[0,4322,0,3876];[0,3590,0,4004]
1167611711,89557;EyeTracking;BothEyesTracked;[0,4272,0,3959];[0,3585,0,4046]
1167611711,94299;EyeTracking;BothEyesTracked;[0,4279,0,3959];[0,3634,0,4067]
1167611711,98479;EyeTracking;BothEyesTracked;[0,4264,0,4098];[0,3604,0,4138]
1167611712,03224;EyeTracking;BothEyesTracked;[0,4342,0,4019];[0,3697,0,4082]
1167611712,08195;EyeTracking;BothEyesTracked;[0,4255,0,3997];[0,3606,0,4247]
1167611712,12921;EyeTracking;BothEyesTracked;[0,4178,0,3909];[0,3551,0,4156]
1167611712,17028;EyeTracking;BothEyesTracked;[0,4145,0,4064];[0,3536,0,4165]
1167611712,21753;EyeTracking;BothEyesTracked;[0,4263,0,4059];[0,3577,0,4240]
1167611712,26818;EyeTracking;BothEyesTracked;[0,4359,0,4107];[0,3662,0,4245]
1167611712,31795;EyeTracking;BothEyesTracked;[0,4329,0,4036];[0,3593,0,4116]
1167611712,36072;EyeTracking;BothEyesTracked;[0,4423,0,4126];[0,3664,0,4054]
1167611712,41039;EyeTracking;BothEyesTracked;[0,4373,0,3950];[0,3595,0,4224]
1167611712,45366;EyeTracking;BothEyesTracked;[0,4458,0,4044];[0,3670,0,4332]
1167611712,49835;EyeTracking;BothEyesTracked;[0,4462,0,3975];[0,3745,0,4267]
1167611712,54196;EyeTracking;BothEyesTracked;[0,4482,0,4144];[0,3708,0,4160]
1167611712,58543;EyeTracking;BothEyesTracked;[0,4453,0,4062];[0,3780,0,4199]
1167611712,62726;EyeTracking;BothEyesTracked;[0,4469,0,4014];[0,3740,0,4139]
1167611712,66941;EyeTracking;BothEyesTracked;[0,4518,0,4238];[0,3732,0,3990]
1167611712,7137;EyeTracking;BothEyesTracked;[0,4506,0,4219];[0,3855,0,4114]
1167611712,75884;EyeTracking;BothEyesTracked;[0,4417,0,4094];[0,3826,0,4222]
1167611712,80397;EyeTracking;BothEyesTracked;[0,4488,0,3994];[0,3817,0,4165]
1167611712,84743;EyeTracking;BothEyesTracked;[0,4555,0,3926];[0,3812,0,3990]
1167611712,89071;EyeTracking;BothEyesTracked;[0,4554,0,3900];[0,3691,0,4057]
1167611712,93379;EyeTracking;BothEyesTracked;[0,4464,0,3845];[0,4017,0,4047]
1167611712,98385;EyeTracking;BothEyesTracked;[0,4460,0,4092];[0,3913,0,3998]
1167611713,02628;EyeTracking;BothEyesTracked;[0,4481,0,3946];[0,3807,0,4236]
1167611713,06847;EyeTracking;BothEyesTracked;[0,4494,0,4096];[0,3897,0,4095]
1167611713,10982;EyeTracking;BothEyesTracked;[0,4581,0,4084];[0,3897,0,3884]
1167611713,15148;EyeTracking;BothEyesTracked;[0,4529,0,4223];[0,3832,0,4138]
1167611713,19445;EyeTracking;BothEyesTracked;[0,4545,0,4179];[0,3880,0,4104]
1167611713,23916;EyeTracking;BothEyesTracked;[0,4547,0,4081];[0,3927,0,3952]
1167611713,28446;EyeTracking;BothEyesTracked;[0,4741,0,3949];[0,3808,0,4073]
1167611713,32936;EyeTracking;BothEyesTracked;[0,4552,0,4085];[0,3879,0,4092]
1167611713,37408;EyeTracking;BothEyesTracked;[0,4546,0,4097];[0,3757,0,4152]
1167611713,41876;EyeTracking;BothEyesTracked;[0,4286,0,4235];[0,3770,0,4075]
1167611713,46413;EyeTracking;BothEyesTracked;[0,4396,0,4258];[0,3620,0,4177]
1167611713,51915;EyeTracking;BothEyesTracked;[0,4490,0,4122];[0,3620,0,4127]
1167611713,56098;EyeTracking;BothEyesTracked;[0,4415,0,4079];[0,3543,0,4148]
1167611713,60386;EyeTracking;BothEyesTracked;[0,4429,0,4224];[0,3555,0,3969]
1167611713,64817;EyeTracking;BothEyesTracked;[0,4414,0,4235];[0,3582,0,4168]
1167611713,69391;EyeTracking;BothEyesTracked;[0,4412,0,4079];[0,3550,0,4139]
1167611713,73395;EyeTracking;BothEyesTracked;[0,4576,0,4111];[0,3634,0,4290]
1167611713,7786;EyeTracking;BothEyesTracked;[0,4506,0,4359];[0,3613,0,4161]
1167611713,82225;EyeTracking;BothEyesTracked;[0,4479,0,4103];[0,3653,0,4144]
1167611713,86981;EyeTracking;BothEyesTracked;[0,4542,0,4178];[0,3649,0,4284]
1167611713,91311;EyeTracking;BothEyesTracked;[0,4524,0,4089];[0,3629,0,4058]
1167611713,95783;EyeTracking;BothEyesTracked;[0,4588,0,4092];[0,3656,0,4250]
1167611713,99844;EyeTracking;BothEyesTracked;[0,4571,0,4137];[0,3681,0,4122]
1167611714,04736;EyeTracking;BothEyesTracked;[0,6389,0,2880];[0,5925,0,3124]
1167611714,08877;EyeTracking;BothEyesTracked;[0,8446,0,1835];[0,7648,0,1644]
1167611714,13494;EyeTracking;BothEyesTracked;[0,8440,0,2158];[0,7503,0,1929]
1167611714,17778;EyeTracking;BothEyesTracked;[0,7853,0,1838];[0,7355,0,1763]
1167611714,22434;EyeTracking;BothEyesTracked;[0,7929,0,1988];[0,7303,0,1588]
1167611714,27962;EyeTracking;BothEyesTracked;[0,7906,0,1565];[0,7340,0,1293]
1167611714,32738;EyeTracking;BothEyesTracked;[0,7981,0,1599];[0,7311,0,1204]
1167611714,37119;EyeTracking;BothEyesTracked;[0,8006,0,1790];[0,7293,0,1670]
1167611714,42126;EyeTracking;BothEyesTracked;[0,7924,0,1560];[0,7293,0,1340]
