Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609754,5531;EyeTracking;BothEyesTracked;[0,1744,0,2006];[0,1335,0,2211]
1167609754,60065;EyeTracking;BothEyesTracked;[0,1760,0,1858];[0,1347,0,2141]
1167609754,64183;EyeTracking;BothEyesTracked;[0,1781,0,2319];[0,1294,0,2727]
1167609754,68893;EyeTracking;BothEyesTracked;[0,1783,0,2484];[0,1251,0,2908]
1167609754,73035;EyeTracking;BothEyesTracked;[0,1680,0,2282];[0,1111,0,2337]
1167609754,77678;EyeTracking;BothEyesTracked;[0,1722,0,2515];[0,1270,0,2614]
1167609754,81966;EyeTracking;BothEyesTracked;[0,1768,0,2418];[0,1176,0,2433]
1167609754,86621;EyeTracking;BothEyesTracked;[0,1632,0,2829];[0,1283,0,2371]
1167609754,90765;EyeTracking;BothEyesTracked;[0,1684,0,2404];[0,1111,0,2649]
1167609754,95954;EyeTracking;BothEyesTracked;[0,1712,0,2433];[0,1320,0,2573]
1167609755,00089;EyeTracking;BothEyesTracked;[0,1701,0,2251];[0,1217,0,2585]
1167609755,04408;EyeTracking;BothEyesTracked;[0,1726,0,2317];[0,1219,0,2519]
1167609755,08467;EyeTracking;BothEyesTracked;[0,1803,0,1509];[0,1326,0,1838]
1167609755,12678;EyeTracking;BothEyesTracked;[0,1866,0,1409];[0,1208,0,1819]
1167609755,16759;EyeTracking;BothEyesTracked;[0,1855,0,1353];[0,1308,0,1736]
1167609755,20909;EyeTracking;BothEyesTracked;[0,1816,0,1516];[0,1261,0,1692]
1167609755,25031;EyeTracking;BothEyesTracked;[0,1859,0,1236];[0,1304,0,1768]
1167609755,29367;EyeTracking;BothEyesTracked;[0,1726,0,1759];[0,1328,0,1872]
1167609755,33488;EyeTracking;BothEyesTracked;[0,2026,0,1322];[0,1617,0,1669]
1167609755,38234;EyeTracking;BothEyesTracked;[0,2058,0,1454];[0,1575,0,1628]
1167609755,42449;EyeTracking;BothEyesTracked;[0,1996,0,1282];[0,1525,0,1848]
1167609755,46716;EyeTracking;BothEyesTracked;[0,1959,0,1423];[0,1424,0,1896]
1167609755,50941;EyeTracking;BothEyesTracked;[0,2009,0,1343];[0,1583,0,1741]
1167609755,55216;EyeTracking;BothEyesTracked;[0,1932,0,1668];[0,1544,0,1705]
1167609755,59473;EyeTracking;BothEyesTracked;[0,2093,0,1318];[0,1790,0,1663]
1167609755,64464;EyeTracking;BothEyesTracked;[0,2184,0,1719];[0,1772,0,1594]
1167609755,68638;EyeTracking;BothEyesTracked;[0,2273,0,1320];[0,1817,0,1769]
1167609755,73615;EyeTracking;BothEyesTracked;[0,2165,0,1277];[0,1858,0,1655]
1167609755,77743;EyeTracking;BothEyesTracked;[0,2252,0,1157];[0,1834,0,1736]
1167609755,8206;EyeTracking;BothEyesTracked;[0,2201,0,1269];[0,1817,0,1747]
1167609755,86334;EyeTracking;BothEyesTracked;[0,2267,0,1189];[0,1846,0,1784]
1167609755,90728;EyeTracking;BothEyesTracked;[0,2230,0,1401];[0,1809,0,1874]
1167609755,94953;EyeTracking;BothEyesTracked;[0,2232,0,1563];[0,1934,0,1908]
1167609755,99152;EyeTracking;BothEyesTracked;[0,2225,0,1581];[0,1894,0,1794]
1167609756,03814;EyeTracking;BothEyesTracked;[0,2230,0,1415];[0,1840,0,1735]
1167609756,08069;EyeTracking;BothEyesTracked;[0,1532,0,2183];[0,1240,0,2289]
1167609756,12263;EyeTracking;BothEyesTracked;[0,1668,0,2219];[0,1396,0,1948]
1167609756,17065;EyeTracking;BothEyesTracked;[0,1751,0,1656];[0,1355,0,1945]
1167609756,21861;EyeTracking;BothEyesTracked;[0,1720,0,1752];[0,1351,0,2001]
1167609756,26138;EyeTracking;BothEyesTracked;[0,1666,0,2070];[0,1402,0,2093]
1167609756,3032;EyeTracking;BothEyesTracked;[0,1715,0,1815];[0,1367,0,2070]
1167609756,35563;EyeTracking;BothEyesTracked;[0,1744,0,1689];[0,1303,0,2120]
1167609756,39934;EyeTracking;BothEyesTracked;[0,1593,0,5974];[0,0961,0,5517]
1167609756,4479;EyeTracking;BothEyesTracked;[0,1546,0,6548];[0,1300,0,5997]
1167609756,48914;EyeTracking;BothEyesTracked;[0,1515,0,6508];[0,1296,0,6015]
1167609756,53856;EyeTracking;BothEyesTracked;[0,1541,0,6547];[0,1124,0,6042]
1167609756,57641;EyeTracking;BothEyesTracked;[0,1593,0,6331];[0,1161,0,5897]
1167609756,6292;EyeTracking;BothEyesTracked;[0,1631,0,6288];[0,1251,0,5938]
1167609756,67056;EyeTracking;BothEyesTracked;[0,1736,0,6266];[0,1184,0,6152]
1167609756,7173;EyeTracking;BothEyesTracked;[0,1583,0,6738];[0,1061,0,6389]
1167609756,75941;EyeTracking;BothEyesTracked;[0,1667,0,6768];[0,1107,0,6362]
1167609756,80537;EyeTracking;BothEyesTracked;[0,1711,0,6614];[0,1141,0,6475]
1167609756,84426;EyeTracking;BothEyesTracked;[0,1582,0,7026];[0,1109,0,6536]
1167609756,88755;EyeTracking;BothEyesTracked;[0,1588,0,7031];[0,1026,0,6590]
1167609756,93151;EyeTracking;BothEyesTracked;[0,1574,0,5914];[0,1052,0,5802]
1167609756,97829;EyeTracking;BothEyesTracked;[0,1688,0,4205];[0,0978,0,4362]
1167609757,01412;EyeTracking;BothEyesTracked;[0,1643,0,4134];[0,1175,0,4241]
1167609757,05247;EyeTracking;BothEyesTracked;[0,1598,0,4146];[0,1102,0,4228]
1167609757,09185;EyeTracking;BothEyesTracked;[0,1658,0,3841];[0,0992,0,4045]
1167609757,1294;EyeTracking;BothEyesTracked;[0,1574,0,4170];[0,1178,0,4309]
1167609757,16736;EyeTracking;BothEyesTracked;[0,1603,0,4019];[0,1133,0,4360]
1167609757,20499;EyeTracking;BothEyesTracked;[0,1611,0,4222];[0,1107,0,4214]
1167609757,24243;EyeTracking;BothEyesTracked;[0,1622,0,4131];[0,0930,0,3985]
1167609757,27926;EyeTracking;BothEyesTracked;[0,1585,0,4177];[0,0978,0,4056]
1167609757,31638;EyeTracking;BothEyesTracked;[0,1598,0,4028];[0,1066,0,4147]
1167609757,35405;EyeTracking;BothEyesTracked;[0,1626,0,4090];[0,1198,0,4204]
1167609757,39118;EyeTracking;BothEyesTracked;[0,1618,0,3999];[0,1147,0,4278]
1167609757,42913;EyeTracking;BothEyesTracked;[0,1614,0,4081];[0,1172,0,4257]
1167609757,46806;EyeTracking;BothEyesTracked;[0,1554,0,4277];[0,1113,0,4565]
1167609757,50645;EyeTracking;BothEyesTracked;[0,1599,0,4809];[0,1136,0,4736]
1167609757,54989;EyeTracking;BothEyesTracked;[0,1666,0,4706];[0,1047,0,4583]
1167609757,58919;EyeTracking;BothEyesTracked;[0,1606,0,4837];[0,1104,0,4745]
1167609757,62711;EyeTracking;BothEyesTracked;[0,1664,0,4717];[0,1199,0,4710]
1167609757,66512;EyeTracking;BothEyesTracked;[0,1684,0,4685];[0,1248,0,4746]
1167609757,70288;EyeTracking;BothEyesTracked;[0,1684,0,4855];[0,1128,0,4559]
1167609757,74115;EyeTracking;BothEyesTracked;[0,1610,0,4858];[0,1076,0,4708]
1167609757,77929;EyeTracking;BothEyesTracked;[0,1561,0,4974];[0,1210,0,4574]
1167609757,81779;EyeTracking;BothEyesTracked;[0,1510,0,5031];[0,1110,0,4692]
1167609757,86229;EyeTracking;BothEyesTracked;[0,1518,0,5362];[0,1017,0,5074]
1167609757,90632;EyeTracking;BothEyesTracked;[0,1618,0,5204];[0,1048,0,5289]
1167609757,94931;EyeTracking;BothEyesTracked;[0,1627,0,5262];[0,1147,0,5370]
1167609757,98751;EyeTracking;BothEyesTracked;[0,1640,0,5354];[0,1195,0,5250]
1167609758,02481;EyeTracking;BothEyesTracked;[0,1691,0,5530];[0,1074,0,5265]
1167609758,06507;EyeTracking;BothEyesTracked;[0,1709,0,5300];[0,1168,0,5500]
1167609758,10167;EyeTracking;BothEyesTracked;[0,1638,0,5249];[0,1163,0,5215]
1167609758,1398;EyeTracking;BothEyesTracked;[0,1728,0,5192];[0,1229,0,5633]
1167609758,17814;EyeTracking;BothEyesTracked;[0,1696,0,5254];[0,1113,0,5221]
1167609758,21648;EyeTracking;BothEyesTracked;[0,1624,0,5550];[0,1088,0,5506]
1167609758,25759;EyeTracking;BothEyesTracked;[0,1636,0,5320];[0,0953,0,5143]
1167609758,30136;EyeTracking;BothEyesTracked;[0,1575,0,5474];[0,1119,0,5305]
1167609758,34147;EyeTracking;BothEyesTracked;[0,1611,0,5244];[0,1089,0,5328]
1167609758,38464;EyeTracking;BothEyesTracked;[0,1613,0,5450];[0,1142,0,5334]
1167609758,42834;EyeTracking;BothEyesTracked;[0,1580,0,5457];[0,1111,0,5407]
1167609758,47219;EyeTracking;BothEyesTracked;[0,1651,0,5251];[0,1183,0,5052]
1167609758,52024;EyeTracking;BothEyesTracked;[0,1702,0,5202];[0,1191,0,5476]
1167609758,5583;EyeTracking;BothEyesTracked;[0,1647,0,5345];[0,1247,0,5157]
1167609758,60113;EyeTracking;BothEyesTracked;[0,1670,0,5481];[0,1185,0,5197]
1167609758,63931;EyeTracking;BothEyesTracked;[0,1538,0,4776];[0,1135,0,5343]
1167609758,68107;EyeTracking;BothEyesTracked;[0,1619,0,5239];[0,1216,0,5292]
1167609758,71836;EyeTracking;BothEyesTracked;[0,1650,0,5346];[0,1222,0,5381]
1167609758,7594;EyeTracking;BothEyesTracked;[0,1668,0,5241];[0,1100,0,5227]
1167609758,80222;EyeTracking;BothEyesTracked;[0,1677,0,5069];[0,1109,0,5031]
1167609758,84385;EyeTracking;BothEyesTracked;[0,1664,0,4943];[0,1064,0,5067]
1167609758,88447;EyeTracking;BothEyesTracked;[0,1655,0,5005];[0,1272,0,5173]
1167609758,92254;EyeTracking;BothEyesTracked;[0,1707,0,5105];[0,1219,0,5287]
1167609758,96388;EyeTracking;BothEyesTracked;[0,1648,0,5126];[0,1073,0,5118]
1167609759,00055;EyeTracking;BothEyesTracked;[0,1603,0,5142];[0,1071,0,5004]
1167609759,03808;EyeTracking;BothEyesTracked;[0,1639,0,5146];[0,1184,0,5103]
1167609759,07557;EyeTracking;BothEyesTracked;[0,1697,0,5982];[0,1352,0,5712]
